,,,,,,,,,,,,,,,HDA SAN JOSE,,,,,PUEBLA,,,,,,,,LEON,,,,,,,,MONTERREY 2,,,,,,,,MTY RESORTES,,MTY TELAS,,,,,,YUCATAN,,,,,,,,,,TECATE,,,,,,,,CD JUATREZ,,,,,,OCOTLAN,,,,,,CD JUAREZ II,,,,,,,,,,,,,,
,10101,,10102,,10103,,10106,,10112,,10120, ,TOTAL,,11108,,,,,10201,,10202,,10220,,TOTAL,,10301,,10302,,10320,,TOTAL,,10401,,10402,,10420,,TOTAL,,11211,,10710,,10720,,TOTAL,,10501,,10502,,10508,,10520,,TOTAL,,10601,,10602,,10620,,TOTAL,,10802,,10820,,TOTAL,,10902,,10920,,TOTAL,,11001,,11002,,11020,,TOTAL,,,TOTAL,,,,,
,ESPUMADO,%,CORTE GDL,%,POLIETILENO,%,CORRUGADO,%,ALM VALLARTA,%,ADMON,%,GUADALAJARA,%,COSTURA HSJ,%,,,,ESPUMADO,%,CORTE,%,ADMON,%,PUEBLA,%,ESPUMADO,%,CORTE,%,ADMON,%,LEON,%,ESPUMADO,%,CORTE,%,ADMON,%,MTY2,%,RESORTES,%,TELAS,%,ADMON,%,MTY TELAS,%,ESPUMADO,%,CORTE,%,COSTURA,%,ADMON,%,YUCATAN,%,ESPUMADO,%,CORTE,%,ADMON,%,TKT,%,CORTE,%,ADMON,%,JUÁREZ,%,CORTE,%,ADMON,%,OCOTLAN,%,ESPUMADO,%,CORTE,%,ADMON,%,JRZ II,%,,GENERAL,%,,,,
,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RECOLECCION DE BASURA ,3650,,0,,0,,5700,,4117,,0,,13467,,0,,,,,5950,,0,,0,,5950,,23555,,0,,0,,23555,,11795,,12400,,0,,24195,,10900,,3545,,0,,3545,,0,,0,,0,,0,,0,,60077.89,,0,,0,,60077.89,,0,,0,,0,,4400,,0,,4400,,0,,0,,0,,0,,,146089.89,,,,,
MANTENIMIENTO INSTALACIONES,14210.72,,2470,,0,,0,,882.76,,0,,17563.48,,0,,,,MANTENIMIENTO,0,,0,,0,,0,,12800.960000000001,,8392.37,,0,,21193.33,,0,,22556.509999999995,,0,,22556.509999999995,,8227.06,,9810.6,,0,,9810.6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1900,,0,,1900,,937.87,,0,,937.87,,0,,0,,0,,0,,,82188.84999999999,,,,,
MANTENIMIENTO ACTIVO FIJO,197355.79,,252459.15999999997,,33896,,15966.55,,39790,,0,,539467.5,,0,,,,MANTENIMIENTO,700,,12590.32,,0,,13290.32,,249959.26000000004,,275084.83,,0,,525044.0900000001,,30084.87,,792011.1300000001,,0,,822096.0000000001,,146468.41999999998,,36440.869999999995,,0,,36440.869999999995,,0,,9200,,92431.26000000001,,0,,101631.26000000001,,180471.57,,135250.40000000002,,0,,315721.97000000003,,7239.84,,0,,7239.84,,10088.9,,0,,10088.9,,14171.35,,645,,0,,14816.35,,,2532305.52,,,,,
MANTENIMIENTO MAYORES FABRIC,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,MANTENIMIENTO,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,,0,0,0,,0,,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,,,0,,,,,
FLETES MERCANCIAS,0,,10986.1,,0,,0,,128071.63000000002,,0,,139057.73,,0,,,,,20000,,0,,0,,20000,,0,,26788.48,,0,,26788.48,,0,,157868.69,,0,,157868.69,,138918.90000000002,,82500,,0,,82500,,0,,0,,0,,0,,0,,2702.59,,20854.54,,0,,23557.13,,259151.52000000002,,0,,259151.52000000002,,0,,0,,0,,0,,32000,,0,,32000,,,879842.4500000001,,,,,
FLETES INTERPLANTAS,53000,,42500,,0,,0,,0,,0,,95500,,0,,,,,0,,17000,,0,,17000,,0,,192896.73,,0,,192896.73,,72800,,515984.55,,0,,588784.55,,0,,0,,0,,0,,0,,548000,,321259.61,,0,,869259.61,,138.13999999999987,,224000,,0,,224138.14,,24000,,0,,24000,,23120,,0,,23120,,0,,42500,,0,,42500,,,2077199.0300000003,,,,,
FLETES REFACCIONES,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
FLETES ACTIVOS FIJOS FABRIC,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,,0,0,0,,0,,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,,,0,,,,,
GASTOS DE IMPORTACION MERCANCIAS,161931.48,,6798.530000000001,,0,,58000.96,,0,,0,,226730.97,,0,,,,,17986.28,,0,,0,,17986.28,,36549.33,,55839.64,,0,,92388.97,,0,,849927.55,,0,,849927.55,,54707.380000000005,,62736.3,,0,,62736.3,,0,,0,,446,,0,,446,,34105.82000000001,,48832.09,,0,,82937.91,,0,,0,,0,,0,,0,,0,,16505.079999999998,,0,,0,,16505.079999999998,,,1404366.44,,,,,
GASTOS DE IMPORTACION REFACCIONES,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
GASTOS DE IMPORTACION ACTIVOS FIJOS,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
HONORARIOS,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,,0,0,0,,0,,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,,,0,,,,,
(+) GASTOS DE FABRICACION,1591510.4000000001,0.04346642528314793,7947448.21,0.1485070353016287,2247275.72,0.15134394943085344,1665919.95,0.2882149034548379,1508206.2300000002,0.03804336262278849,0,,14960360.510000002,0.09946805595356019,0,0,,,(+) GASTOS DE FABRICACION,734215.87,0.08587146636510093,1049283.96,0.0867659186871211,0,,1783499.83,0.08639545137879236,2376745.94,0.04003537840166507,5864968.08,0.06530384984582105,0,,8241714.0200000005,0.0552480385022619,1445173.1500000001,0.03005283346562822,11096667.400000002,0.1389056128134037,0,,12541840.55,0.09800293183818981,3291920.07,0.3160209824595552,1241626.8,0.3533785332366057,0,,1241626.8,0.3533785332366057,0,,759519.1,0.15554214679667935,4871456.75,0.28595062857935866,0,,5630975.85,0.25689871659739727,1257492.84,0.021260526493830336,4748345.8,0.33177891627559547,0,,6005838.639999999,0.08175812937727904,2959840.1999999997,0.14463550128969668,0,,2959840.1999999997,0.14463550128969668,684781.4199999999,0.0695579373698636,0,,684781.4199999999,0.0695579373698636,1860785.7000000004,0.18184065604188027,506428.22,0.17551593489484135,0,,2367213.9200000004,0.18044954749050773,,59709611.81000001,0.09935507410569192,60096133.51,-386521.6999999881,,
(=) COSTO DE VENTA,33581588.61,0.9171612150357147,40003967.210000046,0.747519255700903,14648581.030000005,0.9865162903277751,6200826.95,1.0727830834455205,30899231.76,0.77940977515473,0,,125334195.56000005,0.8333187404490253,0,0,,,(=) COSTO DE VENTA,8649399.090000002,1.0116051877702803,9959085.17000002,0.8235227135830184,0,,18608484.260000013,0.901423353159419,56937029.530000016,0.9590825354687801,65263461.150000006,0.7266800448397625,0,,122200490.67999998,0.8191666682076812,40617899.60999999,0.8446620895931641,65664891.00000094,0.821978491008975,0,,106282790.61000088,0.8305021134816225,10301633.489999998,0.9889463496141496,3618059.5100000016,1.0297333810824258,0,,3618059.5100000016,1.0297333810824258,0,,3161615.309999999,0.6474681580261099,18564524.56000004,1.0897227953853748,0,,21726139.870000005,0.9911989676209578,45588818.910000004,0.770773607155082,12945946.799999967,0.904566006853482,0,,58534765.70999998,0.7968400809361231,14792100.569999997,0.722830536955866,0,,14792100.569999997,0.722830536955866,6999015.460000005,0.7109379209169948,0,,6999015.460000005,0.7109379209169948,12051187.550000006,1.1776723403322267,2849303.630000001,0.987500638133308,0,,14900491.180000005,1.1358444913239198,,503298166.90000093,0.8374736521270391,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTILIDAD BRUTA,3033117.790000044,0.08283878496428529,13511667.209999979,0.25248074429909695,200216.87999998033,0.013483709672224944,-420695.7699999949,-0.07278308344552044,8745166.789999995,0.22059022484527,0,0,25069472.90000002,0.1666812595509747,38751.68,0.006704290749332088,,,UTILIDAD BRUTA,-99226.35999998078,-0.011605187770280348,2134188.0399999805,0.1764772864169816,0,0,2034961.6800000072,0.09857664684058097,2429111.9899999797,0.04091746453121988,24546987.909999996,0.2733199551602375,0,0,26976099.900000036,0.18083333179231875,7469850.640000947,0.1553379104068359,14221494.979999065,0.178021508991025,0,0,21691345.62000008,0.16949788651837747,115143.41000000201,0.01105365038585035,-104470.87000000197,-0.02973338108242574,0,0,-104470.87000000197,-0.0008163436228414323,0,,1721428.3899999992,0.35253184197389015,-1528518.1200000457,-0.08972279538537474,0,0,192910.26999998838,0.008801032379042154,13558015.499999963,0.22922639284491794,1365830.0100000352,0.09543399314651797,0,0,14923845.50999999,0.20315991906387687,5672032.880000003,0.46902379376575765,0,0,5672032.880000003,0.2771694630441341,2845747.709999997,0.23531658142369852,0,0,2845747.709999997,0.2890620790830052,-1818131.0900000092,-0.030739279762580455,36065.26999999909,0.0025199715226693143,0,0,-1782065.8200000096,-0.024259454275046534,,94607016.93999994,0.16252634787296094,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABOR INDIRECTA,27544.35,,0,,0,,48304.51,,300736.11,,1684187.75,,2060772.72,,133797.81,,,,MANO DE OBRA INDIRECTA,0,,0,,219190.58,,219190.58,,0,,150569.15,,1713229.87,,1863799.02,,130606.51,,803660.11,,1465113.34,,2399379.96,,350153.56,,275289.95,,0,,275289.95,,,,0,,64021.16,,871278.68,,935299.8400000001,,135234.15,,150454.89,,1305553.23,,1591242.27,,666841.79,,0,,666841.79,,157260.51,,0,,157260.51,,26031.6,,0,,131870.42,,157902.02000000002,,,10677132.219999997,,,,,
LABOR INDIRECTA,8478.65,,751.27,,624.71,,13425.24,,79525.17,,466737.15,,569542.1900000001,,32302.79,,,,IMPTOS S/SALARIOS,162.08,,551.82,,54325.86,,55039.76,,0,,48784.69,,346152.37,,394937.06,,37957.45,,236213.07,,375318.29,,649488.81,,87708.41,,70616.72,,0,,70616.72,,,,0,,13408.76,,246072.27,,259481.03,,35733.32,,42626.62,,325873.71,,404233.65,,148214.83,,0,,148214.83,,42865.42,,0,,42865.42,,6985.81,,0,,31890.15,,38875.96,,,2721003.84,,,,,
COMBUSTIBLE,0,,0,,0,,0,,0,,0,,0,,0,,,,COMBUSTIBLE ,0,,0,,0,,0,,0,,0,,31883.28,,31883.28,,0,,0,,28052.26,,28052.26,,0,,0,,0,,0,,,,0,,3592.63,,0,,3592.63,,0,,0,,139351.58,,139351.58,,48985.33,,0,,48985.33,,0,,0,,0,,0,,0,,0,,0,,,251865.07999999996,,,,,
ENERGIA ELECTRICA,0,,0,,0,,0,,378.07,,735751.24,,736129.3099999999,,23977.46,,,,ENERGIA ELECTRICA,0,,0,,81309.63,,81309.63,,0,,0,,204848.62,,204848.62,,0,,52010.97,,449894.76,,501905.73,,375814.47,,8505.35,,0,,8505.35,,,,0,,0,,101238.01,,101238.01,,0,,0,,194328.3,,194328.3,,102124.22,,0,,102124.22,,0,,0,,0,,0,,0,,135861.83,,135861.83,,,2442065.47,,,,,
DEPRECIACIONES Y AMORT.,12687.32,,455.06,,0,,0,,1447.01,,108319.69,,122909.08,,1604.41,,,,DEPRECIACIONES Y AMORT.,528.89,,0,,83822.68,,84351.56999999999,,98.71,,3377.56,,143305.07,,146781.34,,4191.73,,13907.3,,228033.79,,246132.82,,2151.03,,2098.77,,0,,2098.77,,,,0,,9432.15,,62566.46,,71998.61,,0,,4907.81,,249207,,254114.81,,25225.38,,0,,25225.38,,2167.11,,0,,2167.11,,6548.42,,0,,4814.84,,11363.26,,,969293.78,,,,,
TRANSPORTE DE PERSONAL,0,,15500,,7400,,0,,0,,4400,,27300,,0,,,,TRANSPORTE DE PERSONAL,0,,0,,0,,0,,0,,0,,697113.66,,697113.66,,0,,0,,1405016.26,,1405016.26,,570,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,352809.6,,352809.6,,202195,,0,,202195,,0,,0,,0,,0,,0,,0,,0,,,2685004.52,,,,,
DERECHOS Y CONTRIB,0,,281.43,,0,,0,,2160.76,,58688.33,,61130.520000000004,,0,,,,DERECHOS Y CONTRIB,0,,0,,29027.58,,29027.58,,0,,2075,,51427.8,,53502.8,,0,,8078.94,,13010.02,,21088.96,,6181.76,,8271.57,,0,,8271.57,,,,0,,0,,9431.08,,9431.08,,0,,95.55,,33149.64,,33245.19,,102283.48,,0,,102283.48,,1963.56,,0,,1963.56,,0,,0,,0,,0,,,326126.5,,,,,
DIVERSOS,0,,0,,0,,0,,5792.47,,238083.72,,243876.19,,0,,,,DIVERSOS,600,,0,,16216.66,,16816.66,,0,,0,,160168.38,,160168.38,,0,,0,,62847.78,,62847.78,,3366.44,,907.72,,0,,907.72,,,,0,,0,,67857.62,,67857.62,,0,,0,,61787.05,,61787.05,,29492.27,,0,,29492.27,,6624.3,,0,,6624.3,,10500,,0,,1939,,12439,,,666183.4100000001,,,,,
NO DEDUCIBLES,0,,0,,0,,0,,0,,1815,,1815,,0,,,,NO DEDUCIBLES,0,,0,,79.6,,79.6,,0,,0,,0,,0,,30.9,,0,,0,,30.9,,0,,0,,0,,0,,,,0,,170,,498.56,,668.56,,0,,0,,3569.12,,3569.12,,0,,0,,0,,0,,0,,0,,0,,1000,,0,,1000,,,7163.18,,,,,
EQUIPOS MENORES,0,,0,,0,,0,,0,,3534.12,,3534.12,,0,,,,EQUIPOS MENORES,0,,0,,0,,0,,12090.09,,0,,9861.86,,21951.95,,0,,0,,1782,,1782,,5792.48,,2375.7,,0,,2375.7,,,,0,,0,,0,,0,,0,,0,,0,,0,,286.11,,0,,286.11,,0,,0,,0,,0,,0,,0,,0,,,35722.36,,,,,
GASTOS DE VIAJE,0,,852.14,,0,,0,,0,,0,,852.14,,0,,,,GASTOS DE VIAJE,0,,0,,8496.16,,8496.16,,7756.67,,0,,3279.85,,11036.52,,5479.38,,2900.26,,7494.98,,15874.619999999999,,0,,0,,0,,0,,,,0,,0,,647.41,,647.41,,0,,0,,1023.15,,1023.15,,0,,0,,0,,0,,0,,0,,0,,0,,12272.46,,12272.46,,,50202.46000000001,,,,,
TELEFONO,0,,0,,0,,0,,8731.34,,29394.42,,38125.759999999995,,14289.3,,,,TELEFONO,0,,0,,8686.59,,8686.59,,0,,0,,17193.37,,17193.37,,0,,5219.16,,20438.76,,25657.92,,3395,,5406.85,,0,,5406.85,,,,0,,0,,21123.69,,21123.69,,0,,0,,37626.75,,37626.75,,10082.8,,0,,10082.8,,8454.91,,0,,8454.91,,0,,0,,7980,,7980,,,183733.63999999998,,,,,
ARRENDAM MAQ Y EQUIPO,0,,0,,0,,0,,6641.27,,24894.41,,31535.68,,0,,,,ARRENDAM MAQ Y EQUIPO,0,,0,,1660.31,,1660.31,,0,,0,,9961.89,,9961.89,,0,,0,,9961.89,,9961.89,,0,,0,,0,,0,,,,0,,0,,6641.26,,6641.26,,0,,0,,13282.55,,13282.55,,3320.62,,0,,3320.62,,1660.31,,0,,1660.31,,1660.31,,0,,0,,1660.31,,,79684.81999999999,,,,,
ARRENDAMIENTO,1105729.51,,2211459.03,,176916.72,,265375.08,,1150978.77,,663437.71,,5573896.82,,1496956.65,,,,ARRENDAMIENTO,172184.75,,545251.72,,0,,717436.47,,1590008.21,,2594223.91,,0,,4184232.12,,1843096.29,,4258187.9799999995,,284031.78,,6385316.05,,1121265.67,,746834.93,,0,,746834.93,,,,0,,0,,0,,0,,2701469.58,,4599799.56,,52423.39,,7353692.529999999,,1715246.37,,0,,1715246.37,,690027.34,,0,,690027.34,,0,,0,,2965323.45,,2965323.45,,,31453271.750000004,,,,,
MENSAJERIA Y PAQUETERIA,0,,0,,0,,0,,0,,0,,0,,0,,,,MENSAJERIA Y PAQUETERIA,0,,0,,0,,0,,0,,13084.77,,0,,13084.77,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,10578.32,,0,,10578.32,,0,,0,,0,,0,,3423.52,,0,,3423.52,,0,,0,,0,,0,,0,,0,,0,,,27086.61,,,,,
SEGUROS,0,,76768.99,,0,,0,,1156.44,,319894.93,,397820.36,,47924.81,,,,SEGUROS,0,,3631.31,,60007.53,,63638.84,,0,,40048.23,,348935.8,,388984.02999999997,,0,,47990.86,,387449.24,,435440.1,,116853.82,,43148.43,,0,,43148.43,,,,0,,7135.84,,127358.39,,134494.23,,0,,42504.95,,322729.18,,365234.13,,94770.78,,0,,94770.78,,21713.96,,0,,21713.96,,0,,0,,152649.58,,152649.58,,,2214748.26,,,,,
HONORARIOS,38092.09,,305713.43,,112322.83,,65440.26,,66416.98,,97589.5,,685575.0900000001,,0,,,,HONORARIOS,10743.92,,50789.45,,8790.48,,70323.84999999999,,82389.54,,261761.02,,47859.29,,392009.85,,26371.45,,435177.84,,295384.07,,756933.3600000001,,58603.21,,27348.17,,0,,27348.17,,,,0,,238319.72999999998,,33208.49,,271528.22,,17580.96,,133810.67,,47959.439999999995,,199351.07,,123066.75,,0,,123066.75,,41022.25,,0,,41022.25,,31255.05,,0,,6837.04,,38092.09,,,2663853.9099999997,,,,,
PAPELERIA,5208,,913.5,,0,,0,,18574.13,,9532.31,,34227.94,,0,,,,PAPELERIA,0,,0,,3388.69,,3388.69,,0,,1500,,11292.26,,12792.26,,1700,,19909.7,,1700,,23309.7,,2488.01,,1046.09,,0,,1046.09,,,,0,,1635.88,,584.78,,2220.66,,0,,705.6,,6426.18,,7131.780000000001,,16590.64,,0,,16590.64,,3371.17,,0,,3371.17,,0,,0,,0,,0,,,106566.94,,,,,
COMEDOR,15312,,191966,,67802,,40542,,27385.2,,170168,,513175.2,,0,,,,PAPELERIA,0,,0,,0,,0,,0,,0,,237738.64,,237738.64,,49980,,218220,,96280,,364480,,62880,,24960,,0,,24960,,,,0,,0,,0,,0,,13124,,141001,,72779,,226904,,157588.2,,0,,157588.2,,0,,0,,0,,0,,0,,39610,,39610,,,1627336.04,,,,,
CAPACITACION Y ADIESTRAMIENTO,0,,0,,0,,0,,5938.5,,19170.84,,25109.34,,0,,,,,0,,0,,0,,0,,0,,0,,44496.8,,44496.8,,0,,0,,30561.65,,30561.65,,4636.66,,2229.16,,,,2229.16,,,,0,,0,,18610.41,,18610.41,,0,,0,,24875,,24875,,44468.9,,0,,44468.9,,0,,0,,0,,0,,0,,0,,0,,,194987.92,,,,,
EQUIPO DE TRABAJO,0,,0,,0,,0,,1467.36,,39454.29,,40921.65,,0,,,,EQUIPO DE TRABAJO,0,,0,,1200.15,,1200.15,,0,,0,,51455.84,,51455.84,,0,,0,,18068.15,,18068.15,,0,,0,,0,,0,,,,0,,0,,40298.48,,40298.48,,0,,0,,39300.33,,39300.33,,25538.15,,0,,25538.15,,1793.46,,0,,1793.46,,0,,0,,0,,0,,,218576.21000000002,,,,,
DONATIVOS,0,,0,,0,,0,,0,,442,,442,,0,,,,PAPELERIA,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,442,,,,,
RECLUTAMIENTO,0,,0,,0,,0,,0,,0,,0,,0,,,,RECLUTAMIENTO,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
ARTICULOS DE LIMPIEZA,0,,0,,0,,0,,7305,,28020,,35325,,,,,,ARTICULOS DE LIMPIEZA,0,,0,,8635.38,,8635.38,,5811.04,,0,,19997.5,,25808.54,,0,,0,,26695.3,,26695.3,,6107.3,,3082.1,,,,3082.1,,,,0,,0,,6547.6,,6547.6,,0,,0,,24804.03,,24804.03,,9656.5,,0,,9656.5,,0,,0,,0,,1458,,0,,0,,1458,,,148119.75,,,,,
MANTENIMIENTO INSTALACIONES,6430.54,,0,,0,,0,,12852.99,,136589.93,,155873.46,,4896,,,,MANTENIMIENTO,0,,0,,24675.17,,24675.17,,0,,0,,76400.32,,76400.32,,0,,1250.54,,88531.47,,89782.01,,28784.67,,28116.24,,0,,28116.24,,0,,0,,0,,24798.33,,24798.33,,1729.88,,9843.52,,76463.54999999999,,88036.94999999998,,32074.81,,0,,32074.81,,15212.53,,0,,15212.53,,0,,0,,14113,,14113,,,577867.4900000001,,,,,
MANTENIMIENTO ACTIVO FIJO,0,,0,,0,,0,,0,,4630,,4630,,0,,,,MANTENIMIENTO,0,,0,,5050.2,,5050.2,,8720.68,,8045.41,,15457.1,,32223.190000000002,,0,,0,,10745.68,,10745.68,,12000,,0,,0,,0,,0,,0,,124953.66,,52453.25,,177406.91,,2500,,0,,37499.22,,39999.22,,2519.02,,0,,2519.02,,6379.31,,0,,6379.31,,0,,0,,0,,0,,,290953.53,,,,,
MANTENIMIENTO MAYORES ADMON,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,MANTENIMIENTO,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,,0,0,0,,0,,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,,,0,,,,,
GASTOS DE ADMON PLANTA,1219482.4600000002,0,2804660.85,0,365066.26,0,433087.09,0,1697487.5699999998,0,4844735.339999999,0,11364519.57,0.07556012221219457,0,,,,GASTOS DE ADMINISTRACION,184219.64,0.021545721451173484,600224.2999999999,0.04963290662313581,614563.2499999999,0,1399007.1899999997,0.06777004159413118,1706874.94,0.02875165702701037,3123469.74,0.03477846701237728,4242059.569999999,0,9072404.25,0.06081654108547732,2099413.71,0.04365797316542083,6102726.7299999995,0.0763925749692551,5306411.470000001,0,13508551.91,0.10555689069642803,2248752.4899999998,0.2158779545331339,1250237.75,0.3558292896803082,0,0,1250237.75,0.009769456445113376,0,,0,0.0016640262640900858,473248.13,0.008329102540342002,1691214.77,0,2164462.9000000004,0.09874802448898459,2907371.89,0.049155156298752826,5125750.169999999,0.3581491130031113,3422821.0000000005,0,11455943.059999999,0.15595098885943795,3563995.47,0.2947089185955801,0,0,3563995.47,0.17415814252325454,1000516.14,0.0827332784620021,0,0,1000516.14,0.10162927464307908,84439.18999999999,0.0014276197676899483,1000,6.987252619124654e-05,3505161.7700000005,0,3590600.96,0.04887923825903227,,60618991.69,0.10086825603116027,65395196.25,-4776204.560000002,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10502,,10508,,10520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
LABOR INDIRECTA,266836.7,,556397.74,,0,,0,,318996.33,,0,,1142230.77,,0,,,,MANO DE OBRA INDIRECTA,0,,79230,,0,,79230,,0,,664515.03,,0,,664515.03,,0,,629253,,0,,629253,,0,,0,,0,,0,,0,,67511.78,,0,,0,,67511.78,,0,,411075.14,,0,,411075.14,,111421.83,,0,,111421.83,,107121.91,,0,,107121.91,,23547.84,,0,,0,,23547.84,,,3235907.3,,,,,
LABOR INDIRECTA,71656.12,,149130.7,,0,,0,,77863.8,,0,,298650.62,,0,,,,BENEFICIO LABOR INDIRECTA,0,,21720.88,,0,,21720.88,,0,,194327.21,,0,,194327.21,,0,,151797.67,,0,,151797.67,,0,,0,,0,,0,,0,,25170.73,,0,,0,,25170.73,,0,,114253.31,,0,,114253.31,,30417.06,,0,,30417.06,,29772.37,,0,,29772.37,,7194.2,,0,,0,,7194.2,,,873304.0499999999,,,,,
COMBUSTIBLE ,0,,406366.03,,0,,0,,112179.39,,0,,518545.42000000004,,0,,,,COMBUSTIBLE ,0,,34482.76,,0,,34482.76,,0,,538416.82,,0,,538416.82,,0,,259080.87,,0,,259080.87,,0,,0,,0,,0,,0,,14486.67,,0,,0,,14486.67,,0,,299594.19,,0,,299594.19,,45199.15,,0,,45199.15,,57266.22,,0,,57266.22,,0,,0,,0,,0,,,1767072.0999999999,,,,,
ENERGIA ELECTRICA,0,,0,,0,,0,,0,,0,,0,,0,,,,ENERGIA ELECTRICA,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
DEPRECIACIONES Y AMORT.,0,,25415.43,,104622.52,,33875.01,,24956.9,,0,,188869.86000000002,,0,,,,DEPRECIACIONES Y AMORT.,0,,5000.22,,0,,5000.22,,80.55,,0,,0,,80.55,,5863.08,,10261.14,,0,,16124.22,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,502.74,,0,,502.74,,6212.28,,0,,6212.28,,6079.04,,0,,6079.04,,0,,0,,0,,0,,,222868.91,,,,,
GASTOS EXPORTACION,0,,1143261.18,,0,,0,,16199,,0,,1159460.18,,0,,,,GASTOS EXPORTACION,0,,0,,0,,0,,906,,5752,,0,,6658,,2796,,15991,,0,,18787,,3883,,0,,0,,0,,0,,0,,560,,0,,560,,14050.19,,10133.8,,0,,24183.989999999998,,14666,,0,,14666,,0,,0,,0,,0,,906,,0,,906,,,1229104.17,,,,,
EQ PROTECCION Y SEGURIDAD,0,,0,,0,,0,,0,,0,,0,,0,,,,EQ PROTECCION Y SEGURIDAD,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
DIVERSOS,0,,0,,0,,0,,0,,0,,0,,0,,,,DIVERSOS,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
NO DEDUCIBLES,0,,0,,0,,0,,0,,0,,0,,0,,,,NO DEDUCIBLES,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
