UREBLOCK SA DE CV,20.564370967741933,Unnamed: 2,Unnamed: 3,18,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,20.459935714285706,Unnamed: 11,Unnamed: 12,18.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,20.374246666666668,Unnamed: 20,Unnamed: 21,18.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,T1,Unnamed: 29,Unnamed: 30,20.098163333333336,Unnamed: 32,Unnamed: 33,18.3,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,19.46746774193548,Unnamed: 41,Unnamed: 42,18.4,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,19.07029,Unnamed: 50,Unnamed: 51,19,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,T2,Unnamed: 59,Unnamed: 60,18.68416129032258,Unnamed: 62,Unnamed: 63,19.1,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,18.72754193548387,Unnamed: 71,Unnamed: 72,19.2,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,18.525080000000003,Unnamed: 80,Unnamed: 81,19.3,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,T3,Unnamed: 89,Unnamed: 90,18.4134709677419,Unnamed: 92,Unnamed: 93,19.4,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,20.29187,Unnamed: 101,Unnamed: 102,19.5,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,20.26635333333333,Unnamed: 110,Unnamed: 111,19.6,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,T4,Unnamed: 119,Unnamed: 120,19.382726809837095,Unnamed: 122,Unnamed: 123,19.999252507177484,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,18.327244620303098,Unnamed: 131,Unnamed: 132,16.94872393510507,Unnamed: 134
MANTENIMIENTO ACTIVO FIJO,6379.31,0,,0,0,,6379.31,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,6379.31,0,,0,0,,6383.510924990561,0,,-6383.510924990561,,,3431.0299999999997,0,,0,0,,3431.0299999999997,,,1097.68,0,,0,0,,1097.68,,,4528.71,0,,1215,0,,0,0,,1215,,,0,0,,0,0,,0,,,6551.72,0,,26865.789854782706,0.002957881473257416,,-20314.069854782705,-0.002957881473257416,,7766.72,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,18674.74,0,,33249.300779773264,0,,-14574.560779773263,,,20854.93,0,,18448.89,0
ARRENDAMIENTO,690027.34,0.06540163532906552,,690027.3399999999,0.06727809365777945,,0,-0.0018764583287139286,,690027.34,0.08688152837822564,,690027.3399999999,0.07348153344272813,,0,0.013399994935497511,,690027.34,0.08209303416487355,,690027.3399999999,0.07834556932263144,,0,0.0037474648422421153,,2070082.02,0.07695984897533653,,690027.34,0.08586148055534702,,690027.3399999999,0.06896287524525167,,0,0.01689860531009535,,690027.34,0.0878562177969268,,690027.3399999999,0.06947916798988167,,0,0.01837704980704513,,690027.34,0.08025803382433166,,690027.3399999999,0.07461061490747872,,0,0.005647418916852942,,2070082.02,0.08453392245812312,,690027.34,0.0818352699843287,,690027.3399999999,0.060150674453299316,,0,0.021684595531029388,,690027.34,0.07963510268892192,,690027.3399999999,0.06945523377397493,,0,0.010179868914946988,,690027.34,0.07335800101439678,,690027.3399999999,0.07597093165916166,,0,-0.00261293064476488,,2070082.02,0.07810725348881342,,690027.34,0.06488897901266148,,690027.3399999999,0.0693125597976781,,0,-0.0044235807850166176,,,,,,,,,,,,,,,,,,,,690027.34,0.06488897901266148,,6900273.399999999,0.07794855650665099,,6900273.3999999985,0.07035030669600396,,0,0.007598249810647023,,0,0,,5772409.800000001,0.07291571905277462
ENERGIA ELECTRICA,0,0,,-34075.66557530045,-0.0033223985299281555,,34075.66557530045,,,46988.06,0.005916279300364778,,32943.24921225311,0.0035081515302021293,,14044.810787746886,0.002408127770162649,,48699.35,0.005793795653599949,,37512.36566578746,0.0042591466661666645,,11186.984334212539,0.0015346489874332849,,95687.41,0.0035573897803532956,,44306.57,0.005513155027348803,,38546.007163140675,0.003852374143891528,,5760.562836859324,0.0016607808834572754,,35287.21,0.004492866626423662,,36139.53818461846,0.003638906604201871,,-852.3281846184618,,,36956.72,0.004298487192980433,,37800.20640292209,0.004087224490773992,,-843.4864029220917,,,116550.5,0.004759459207058606,,41880.75,0.004966937228017914,,36231.41859836995,0.0031583448057170686,,5649.33140163005,0.0018085924223008453,,41383.5,0.00477601260281513,,35156.78932107077,0.003538733727619193,,6226.71067892923,0.001237278875195937,,44152.5,0.004693928706923633,,38698.05351170755,0.004260595208706536,,5454.446488292451,,,127416.75,0.004807622255938809,,42912.15,0.0040353844540974015,,41486.85405956134,0.004167313215184909,,1425.2959404386638,,,,,,,,,,,,,,,,,,,,,42912.15,0.0040353844540974015,,382566.81000000006,0.004321644792633031,,300438.81654413097,0.003063061658870515,,82127.99345586909,0.0012585831337625156,,417368.81,0.004204306231730762,,285428.67,0.00360546763525471
TRANSPORTE DE PERSONAL,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
DEPRECIACIONES Y AMORT.,2167.11,0,,2567.9235308492744,0,,-400.81353084927423,,,2167.11,0,,2567.9235308492744,0,,-400.81353084927423,,,2167.11,0,,2567.9235308492744,0,,-400.81353084927423,,,6501.33,0,,2167.11,0,,2567.9235308492744,0,,-400.81353084927423,,,2167.11,0,,2567.9235308492744,0,,-400.81353084927423,,,2167.11,0,,2567.9235308492744,0,,-400.81353084927423,,,6501.33,0,,2167.11,0,,2567.9235308492744,0,,-400.81353084927423,,,2167.11,0,,2567.9235308492744,0,,-400.81353084927423,,,2167.11,0,,2567.9235308492744,0,,-400.81353084927423,,,6501.33,0,,2167.11,0,,2567.9235308492744,0,,-400.81353084927423,,,,,,,,,,,,,,,,,,,,,2167.11,0,,21671.100000000002,0,,25679.23530849275,0,,-4008.135308492747,,,26005.320000000003,0,,21671.100000000002,0
COMBUSTIBLE,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
DIVERSOS,6624.3,0,,8204.674978674557,0,,-1580.3749786745566,,,7251.59,0,,6123.189034953204,0,,1128.400965046796,,,6956.59,0,,5836.614051206749,0,,1119.9759487932515,,,20832.48,0,,8088.59,0.001006479414286939,,6242.687483774119,0,,1845.9025162258813,0.001006479414286939,,13951.99,0.0017764065292551231,,12091.428414601953,0.0012174914490428131,,1860.561585398047,,,8031.59,0,,12127.454983987223,0.0013113058297343039,,-4095.8649839872232,-0.0013113058297343039,,30072.170000000002,0.0012280279053520288,,6649.59,0,,6633.270376679519,0,,16.319623320480787,,,7794.31,0,,7240.720824852506,0,,553.5891751474946,,,6929.59,0,,5825.549380019627,0,,1104.0406199803729,,,21373.49,0,,6966.59,0,,6312.394912252987,0,,654.1950877470135,,,,,,,,,,,,,,,,,,,,,6966.59,0,,79244.72999999998,0,,76637.98444100245,0,,2606.745558997529,,,85628.21,0,,69263.68000000001,0
SEGUROS,21713.96,0.002058075689392127,,21713.97,0.002117125543666449,,-0.010000000002037268,,,18824.65,0.0023702167557377737,,19121.64,0.0020362779091330037,,-296.98999999999796,,,18824.65,0.0022395817469953974,,19121.64,0.002171067268410557,,-296.98999999999796,,,59363.26,0.002206959666401835,,18824.65,0.002342388810182816,,19121.64,0.001911059457158052,,-296.98999999999796,,,18824.65,0.0023968072777390504,,19121.64,0.001925366664170207,,-296.98999999999796,,,18824.65,0.002189521065109109,,19121.64,0.002067566364021811,,-296.98999999999796,,,56473.950000000004,0.0023061716705330944,,18824.65,0.0022325496771048135,,19121.64,0.001666860827069818,,-296.98999999999796,,,18824.26,0.002172481858679636,,19121.64,0.0019247034129717094,,-297.380000000001,,,18824.26,0.0020012396670764793,,19121.64,0.0021052626779267795,,-297.380000000001,,,56473.17,0.002130816152157514,,25634.89,0.002410660770632488,,19121.64,0.0019207497139601363,,6513.25,,,,,,,,,,,,,,,,,,,,,25634.89,0.002410660770632488,,197945.27000000002,0.0022360777855293806,,193808.73000000004,0.0019759367209802193,,4136.539999999979,,,158881.74000000005,0.0016004729476316805,,134691.10000000003,0.0017013862055513058
TELEFONO,8454.91,0,,19706.149975672008,0.0019213618458907872,,-11251.239975672008,-0.0019213618458907872,,8454.91,0.0010645599971449591,,19706.149975672008,0.00209852281862449,,-11251.239975672008,-0.001033962821479531,,8454.91,0.0010058865428302175,,19706.149975672008,0.002237432416810011,,-11251.239975672008,-0.0012315458739797936,,25364.73,0,,11454.91,0.001425357337621217,,14039.46147956574,0.0014031351721886973,,-2584.55147956574,,,13478.91,0.0017161726557460384,,14039.46147956574,0.001413639787991909,,-560.55147956574,,,16406.51,0.001908263858819327,,19706.149975672008,0.0021307676984855207,,-3299.6399756720093,,,41340.33,0.0016881747760956935,,11567.32,0.001371851085197762,,19706.149975672008,0.0017178134012987652,,-8138.829975672008,,,13478.91,0.0015555823947276302,,19706.149975672008,0.001983537715107506,,-6227.239975672008,,,13478.91,0.0014329662552978887,,12911.52209822359,0.0014215384030144373,,567.3879017764102,,,38525.14,0.0014536104591991123,,13478.91,0.0012675334112175222,,12911.52209822359,0.0012969495491470888,,567.3879017764102,,,,,,,,,,,,,,,,,,,,,13478.91,0.0012675334112175222,,118709.11000000002,0.001340990890113028,,172138.86700961072,0.001755006126051289,,-53429.75700961071,,,168491.49,0.001697275417874664,,152613.58,0.0019277787455281052
DERECHOS Y CONTRIB,1963.56,0,,7128.089690386294,0,,-5164.5296903862945,,,5429.23,0,,7128.089690386294,0,,-1698.8596903862945,,,5526.03,0,,7128.089690386294,0,,-1602.0596903862943,,,12918.819999999998,0,,5839.11,0,,7128.089690386294,0,,-1288.9796903862944,,,5839.11,0,,7128.089690386294,0,,-1288.9796903862944,,,5839.11,0,,7128.089690386294,0,,-1288.9796903862944,,,17517.329999999998,0,,5839.11,0,,9542.304144559377,0,,-3703.1941445593775,,,5839.11,0,,8153.307979719862,0,,-2314.197979719862,,,5839.11,0,,8703.471784075253,0,,-2864.361784075253,,,17517.329999999998,0,,6852.11,0,,8153.307979719862,0,,-1301.197979719862,,,,,,,,,,,,,,,,,,,,,6852.11,0,,54805.590000000004,0,,77320.93003039212,0,,-22515.340030392115,,,39141.68,0,,32324.579999999998,0
GASTOS DE VIAJE,0,0,,368.56851843516273,0,,-368.56851843516273,,,1189.66,0,,5818.194005336435,0,,-4628.534005336435,,,341.38,0,,0,0,,341.38,,,1531.04,0,,0,0,,1923.2068872981324,0,,-1923.2068872981324,,,0,0,,952.7061689425975,0,,-952.7061689425975,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,1283.124522979957,0,,-1283.124522979957,,,3582.31,0,,0,0,,3582.31,,,3582.31,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,5113.35,0,,10345.800102992285,0,,-5232.450102992285,,,20238.63,0,,20238.63,0
ARRENDAM MAQ Y EQUIPO,1660.31,0,,0,0,,1660.31,,,1660.31,0,,1975.3401837398058,0,,-315.0301837398058,,,1660.31,0,,0,0,,1660.31,,,4980.93,0,,1660.31,0,,6903.107889908066,0,,-5242.797889908066,,,1660.31,0,,2757.8214585883775,0,,-1097.5114585883775,,,1660.31,0,,0,0,,1660.31,,,4980.93,0,,0,0,,3950.6803674796115,0,,-3950.6803674796115,,,3320.62,0,,1975.3401837398058,0,,1345.2798162601941,,,1660.31,0,,1975.3401837398058,0,,-315.0301837398058,,,4980.93,0,,1660.31,0,,1975.3401837398058,0,,-315.0301837398058,,,,,,,,,,,,,,,,,,,,,1660.31,0,,16603.1,0,,21512.970450935278,0,,-4909.870450935279,,,21402.670000000002,0,,18082.05,0
PAPELERIA,3371.17,0,,0,0,,3371.17,,,0,0,,0,0,,0,,,1426.34,0,,0,0,,1426.34,,,4797.51,0,,363.62,0,,3326.943681482706,0,,-2963.323681482706,,,1062.25,0,,1204.9419781489412,0,,-142.6919781489412,,,500.56,0,,1010.5676800388337,0,,-510.0076800388337,,,1926.4299999999998,0,,1355.97,0,,1670.2366211333685,0,,-314.2666211333685,,,457.32,0,,388.74859622021484,0,,68.57140377978516,,,2327.45,0,,1856.805855507076,0,,470.6441444929237,,,4140.74,0,,0,0,,1197.9597373968002,0,,-1197.9597373968002,,,,,,,,,,,,,,,,,,,,,0,0,,10864.68,0,,10656.20414992794,0,,208.47585007205998,,,12268.58,0,,9065.550000000001,0
MENSAJERIA Y PAQUETERIA,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
EQUIPOS MENORES,0,0,,3575.880375272965,0,,-3575.880375272965,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,3575.880375272965,0,,-3575.880375272965,,,6595,0,,6595,0
HONORARIOS,41022.25,0.003888139033560262,,25759.665951596147,0.00251158340839741,,15262.584048403853,0.0013765556251628518,,45113.16,0.005680210135980169,,25759.665951596147,0.002743166314389395,,19353.494048403856,0.0029370438215907736,,45113.16,0.005367144126731858,,25759.665951596147,0.002924747437599509,,19353.494048403856,0.0024423966891323496,,131248.57,0.004879454064061136,,45113.16,0.005613520632574152,,25759.665951596147,0.0025744786132376766,,19353.494048403856,0.0030390420193364756,,45113.16,0.005743934161315415,,25759.665951596147,0.0025937525287247085,,19353.494048403856,0.0031501816325907065,,45113.16,0.005247174005022014,,25759.665951596147,0.002785316472329679,,19353.494048403856,0.002461857532692335,,135339.48,0.0055267264762015106,,46613.16,0.005528187525761967,,25759.665951596147,0.0022455070848065224,,20853.494048403856,0.003282680440955445,,45113.16,0.005206447514415538,,25759.665951596147,0.0025928590316546198,,19353.494048403856,0.0026135884827609185,,118733.06,0.012622717146138636,,25759.665951596147,0.002836098960327492,,92973.39404840385,0.009786618185811145,,210459.38,0.007940943394483717,,91132.86,0.00856997671991347,,38561.36317039648,0.00387345056592698,,52571.49682960352,0.0046965261539864914,,,,,,,,,,,,,,,,,,,,91132.86,0.00856997671991347,,568180.2900000002,0.006418417195039021,,270398.35673476174,0.0027567903796950977,,297781.9332652384,0.003661626815343923,,320979.32000000007,0.003233340208945423,,262072.94000000006,0.003310443562820966
NO DEDUCIBLES,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,2800,0,,0,0,,2800,,,0,0,,0,0,,0,,,1592,0,,0,0,,1592,,,4392,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,4392,0,,0,0,,4392,,,5449,0,,2249,0
COMEDOR,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
CAPACITACION Y ADIESTRAMIENTO,0,0,,0,0,,0,,,2658.33,0,,0,0,,2658.33,,,2658.33,0,,0,0,,2658.33,,,5316.66,0,,2658.33,0,,0,0,,2658.33,,,2658.33,0,,0,0,,2658.33,,,2658.33,0,,0,0,,2658.33,,,7974.99,0,,2658.33,0,,0,0,,2658.33,,,2658.33,0,,0,0,,2658.33,,,2658.33,0,,0,0,,2658.33,,,7974.99,0,,2658.33,0,,0,0,,2658.33,,,,,,,,,,,,,,,,,,,,,2658.33,0,,23924.97,0,,0,0,,23924.97,,,31900,0,,0,0
EQUIPO DE TRABAJO,1793.46,0,,3240.5460452868215,0,,-1447.0860452868214,,,1676.35,0,,3240.5460452868215,0,,-1564.1960452868216,,,1676.35,0,,3240.5460452868215,0,,-1564.1960452868216,,,5146.16,0,,1676.35,0,,3240.5460452868215,0,,-1564.1960452868216,,,1676.35,0,,3240.5460452868215,0,,-1564.1960452868216,,,1676.35,0,,3240.5460452868215,0,,-1564.1960452868216,,,5029.049999999999,0,,1676.35,0,,3240.5460452868215,0,,-1564.1960452868216,,,1676.35,0,,3240.5460452868215,0,,-1564.1960452868216,,,1676.35,0,,3240.5460452868215,0,,-1564.1960452868216,,,5029.049999999999,0,,1676.35,0,,3240.5460452868215,0,,-1564.1960452868216,,,,,,,,,,,,,,,,,,,,,1676.35,0,,16880.61,0,,32405.460452868214,0,,-15524.850452868213,,,33056.13,0,,21467.3,0
DONATIVOS,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
RECLUTAMIENTO,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
ARTICULOS DE LIMPIEZA,0,0,,0,0,,0,,,0,0,,4834.0675397201585,0,,-4834.0675397201585,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,855.63,0,,817.7865183122994,0,,37.843481687700546,,,2554,0,,0,0,,2554,,,3409.63,0,,1679,0,,0,0,,1679,,,2302,0,,0,0,,2302,,,0,0,,0,0,,0,,,3981,0,,2589,0,,0,0,,2589,,,,,,,,,,,,,,,,,,,,,2589,0,,9979.630000000001,0,,5651.854058032458,0,,4327.775941967543,,,3096.2,0,,3096.2,0
,,0,,,0,,0,,,,0,,,0,,0,,,,0,,,0,,0,,,0,0,,,0,,,0,,0,,,,0,,,0,,0,,,,0,,,0,,0,,,0,0,,,0,,,0,,0,,,,0,,,0,,0,,,,0,,,0,,0,,,0,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
GASTOS DE ADMON PLANTA,1000516.1400000001,0.09483014358405607,,939039.3534908724,0.09155691942945274,,61476.78650912724,0.0032732241546033353,,1045117.22,0.13159099088450943,,1033955.7548467441,0.11010673052182579,,11161.465153255795,0.021484260362683638,,1047276.73,0.12459524339422125,,1014771.8973891782,0.11521700289956932,,32504.83261082175,0.009378240494651927,,3092910.09,0.11498573057539745,,1057788.4700000002,0.13162273272907607,,1038909.0370216719,0.10383089213724507,,18879.432978327968,0.027791840591831,,1077420.37,0.13718018576708202,,1029547.7957142901,0.10366563772972467,,47872.57428570958,0.033514548037357345,,1082523.8900000001,0.12590985015067246,,1032188.490554132,0.11160748787238793,,50335.39944586785,0.014302362278284533,,3217732.7300000004,0.1313994162843774,,1064609.6400000001,0.1262596599684282,,1032150.0819050194,0.08997400532508619,,32459.55809498045,0.036285654643342005,,1064974.29,0.1229072125536529,,1028320.2032253805,0.10350636267473144,,36654.086774619136,0.01940084987892146,,1158093.0500000003,0.12311887690807423,,1055752.860379756,0.11623673984406893,,102340.18962024373,0.006882137064005298,,3287676.980000001,0.12404891051910913,,1119669.3500000003,0.10529177141484039,,1039255.0980108203,0.1043921406446255,,80414.25198917957,,,,,,,,,,,,,,,,,,,,,1119669.3500000003,0.10529177141484039,,10717989.15,0.12107517115139921,,10243890.572537865,0.10443946228831204,,474098.5774621336,0.01663570886308717,,3944332.0600000005,0.03973267638248636,,8971018.970000003,0.11331979563087008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTOS DE VENTA:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABOR INDIRECTA,136894.28,0.012975007307964042,,126702,0.012353523590279733,,10192.279999999999,,,124978.62000000001,0.015736091732541323,,126702,0.013492591830144791,,-1723.37999999999,0.002243499902396532,,128512.08,0.015289171837798432,,130503.06,0.01481729192649893,,-1990.979999999996,,,390384.98,0.014513419667806095,,129767.03,0.01614717081075387,,143879.62365,0.014379651299191587,,-14112.593649999995,0.0017675195115622825,,170596.68,0.021720848152933514,,143879.62365,0.014487305013014852,,26717.05635,0.007233543139918662,,154644.31,0.017986893479786516,,143879.62365,0.015557278053914677,,10764.686350000004,0.002429615425871839,,455008.02,0.018580719173873186,,141913.13,0.016830491539467318,,143879.62365,0.012542193476905389,,-1966.4936499999894,0.004288298062561929,,164603.26,0.018996634992797988,,143879.62365,0.014482314419487037,,20723.636350000015,0.004514320573310951,,157045.6,0.01669578959596956,,143879.62365,0.015840921687914643,,13165.976350000012,,,463561.99,0.01749087886899708,,184023.47,0.01730524921326616,,143879.62365,0.014452565050405172,,40143.84635000001,0.002852684162860988,,,,,,,,,,,,,,,,,,,,184023.47,0.01730524921326616,,1492978.4600000002,0.01686534853133831,,1391064.4255499998,0.014182308917113789,,101914.03445000038,0.00268303961422452,,1525640.7799999998,0.015368328646159685,,1258329.0699999998,0.015894916009611643
MANTENIMIENTO INSTALACIONES,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
MANTENIMIENTO ACTIVO FIJO,17370.52,0.0016463991332810659,,0,0,,17370.52,,,1836.21,0,,10553.971563655206,0.001123900415899944,,-8717.761563655207,-0.001123900415899944,,1603.45,0,,2573.8367887372033,0,,-970.3867887372032,,,20810.18,0,,2588.79,0,,3820.9571485431215,0,,-1232.1671485431216,,,16762.26,0.0021342179939257393,,2378.3842618328854,0,,14383.875738167113,0.0021342179939257393,,6256.07,0,,18119.42547962889,0.0019591998728707614,,-11863.355479628892,-0.0019591998728707614,,25607.12,0.0010456930090411846,,9210.52,0.0010923413424402274,,4289.558253606432,0,,4920.961746393568,0.0010923413424402274,,25012.579999999998,0.0028866673265654586,,35148.658663481074,0.0035379153300124713,,-10136.078663481076,,,13849.16,0.0014723281737337296,,20159.65343470168,0.00221954633472944,,-6310.493434701679,,,48072.259999999995,0.0018138374041817655,,14051.65,0.0013213928913936436,,99202.10093839355,0.009964752343505263,,-85150.45093839355,-0.008643359452111619,,,,,,,,,,,,,,,,,,,,14051.65,0.0013213928913936436,,108541.20999999999,0.001226129770595071,,196246.54653258005,0.002000790973963238,,-87705.33653258006,,,174427.26,0.0017570685653336717,,162463.86000000002,0.0020522051590982516
FLETES,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,4000,0,,0,0,,4000,,,0,0,,0,0,,0,,,4000,0,,7900,0,,0,0,,7900,,,,,,,,,,,,,,,,,,,,,7900,0,,11900,0,,0,0,,11900,,,0,0,,0,0
HONORARIOS,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
GASTOS DE VIAJE,0,0,,170.04403825080482,0,,-170.04403825080482,,,0,0,,1475.6545901049258,0,,-1475.6545901049258,,,0,0,,244.3523541471204,0,,-244.3523541471204,,,0,0,,0,0,,0,0,,0,,,0,0,,868.945854044718,0,,-868.945854044718,,,0,0,,0,0,,0,,,0,0,,195.69,0,,0,0,,195.69,,,0,0,,314.9754441606007,0,,-314.9754441606007,,,0,0,,474.5989472624452,0,,-474.5989472624452,,,195.69,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,195.69,0,,3548.5712279706145,0,,-3352.8812279706144,,,3958.93,0,,3958.93,0
COMBUSTIBLE ,57266.22,0.005427762379841412,,9308.642066158001,0,,47957.577933841996,0.005427762379841412,,49433.62,0.00622420041917241,,93942.23573827272,0.010003979751130642,,-44508.61573827272,-0.0037797793319582313,,51262.2,0.006098699706545803,,36842.92844069574,0.004183138894466526,,14419.27155930426,0.0019155608120792764,,157962.04,0.0058725860254735555,,46609.48,0.005799710719744578,,41508.95756621916,0.00414849803226582,,5100.522433780847,0.001651212687478758,,41373.69,0.0052678143444324,,66007.54344890367,0.006646329694539049,,-24633.85344890367,-0.0013785153501066488,,42546.74,0.004948670146946707,,56155.11368442289,0.006071886314235268,,-13608.373684422892,-0.0011232161672885613,,130529.91,0.005330322752335094,,43302.32,0.0051355313662612215,,51755.602418378396,0.004511610209824831,,-8453.282418378396,,,50348.71,0.005810675111952449,,56366.613769777396,0.005673624955827466,,-6017.9037697773965,,,59815.4,0.006359078719803406,,65290.134688969774,0.007188341784360579,,-5474.734688969773,,,153466.43,0.005790515174868888,,50146.56,0.00471569587285798,,73775.14209113132,0.007410639624473052,,-23628.58209113132,-0.0026949437516150723,,,,,,,,,,,,,,,,,,,,50146.56,0.00471569587285798,,492104.94000000006,0.0055590362148247785,,550952.9139129291,0.00561712619514926,,-58847.97391292907,,,610076.1599999999,0.00614551672253222,,502657.82999999996,0.006349455146437687
