UREBLOCK SA DE CV,20.564370967741933,Unnamed: 2,Unnamed: 3,18,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,20.459935714285706,Unnamed: 11,Unnamed: 12,18.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,20.374246666666668,Unnamed: 20,Unnamed: 21,18.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,T1,Unnamed: 29,Unnamed: 30,20.098163333333336,Unnamed: 32,Unnamed: 33,18.3,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,19.46746774193548,Unnamed: 41,Unnamed: 42,18.4,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,19.07029,Unnamed: 50,Unnamed: 51,19,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,T2,Unnamed: 59,Unnamed: 60,18.68416129032258,Unnamed: 62,Unnamed: 63,19.1,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,18.72754193548387,Unnamed: 71,Unnamed: 72,19.2,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,18.525080000000003,Unnamed: 80,Unnamed: 81,19.3,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,T3,Unnamed: 89,Unnamed: 90,18.4134709677419,Unnamed: 92,Unnamed: 93,19.4,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,20.29187,Unnamed: 101,Unnamed: 102,19.5,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,20.26635333333333,Unnamed: 110,Unnamed: 111,19.6,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,T4,Unnamed: 119,Unnamed: 120,19.517168577225245,Unnamed: 122,Unnamed: 123,17.79620432829828,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133
TRADICIONAL,4791271.069999998,1,,4900405.618001497,0.9886780182387935,,-109134.54800149892,-0.02227051320009028,,5927037.14,1,,,,,5927037.14,,,6214015.219999999,1,,,,,6214015.219999999,,,16932323.43,1,,6402131.1499999985,1,,,,,6402131.1499999985,,,6043208.869999999,1,,,,,6043208.869999999,,,5129884.359999999,1,,,,,5129884.359999999,,,17575224.379999995,1,,4708939.169999999,1,,,,,4708939.169999999,,,3872555.399999999,1,,,,,3872555.399999999,,,4003249.4500000016,1,,,,,4003249.4500000016,,,12584744.02,1,,4009377.9800000004,1,,,,,4009377.9800000004,,,,,,,,,,,,,,,,,,,,,4009377.9800000004,1,,51101669.81,1,,4900405.618001497,1,,46201264.191998504,9.42804898073733,,,,,
AUTOMOTRIZ,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
EMPAQUE,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
PROD HOGAR,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
OTROS INGRESOS,,0,,56117.66622298497,0.011321981761206508,,-56117.66622298497,,,,0,,,,,0,,,,0,,,,,0,,,0,0,,,0,,,,,0,,,,0,,,,,0,,,,0,,,,,0,,,0,0,,,0,,,,,0,,,,0,,,,,0,,,,0,,,,,0,,,0,0,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,0,,0,,,,,,
TOTAL VENTAS,4791271.069999998,,,4956523.284224482,,,-165252.21422448388,-0.033340348617032646,,5927037.14,,,,,,5927037.14,,,6214015.219999999,,,,,,6214015.219999999,,,16932323.43,,,6402131.1499999985,,,,,,6402131.1499999985,,,6043208.869999999,,,,,,6043208.869999999,,,5129884.359999999,,,,,,5129884.359999999,,,17575224.379999995,,,4708939.169999999,,,,,,4708939.169999999,,,3872555.399999999,,,,,,3872555.399999999,,,4003249.4500000016,,,,,,4003249.4500000016,,,12584744.02,,,4009377.9800000004,,,,,,4009377.9800000004,,,,,,,,,,,,,,,,,,,,,4009377.9800000004,,,51101669.81,,,4900405.618001497,,,46201264.191998504,9.42804898073733,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(+)TRANSFERENCIAS ENVIADAS,46464.799999999996,0.009604658304753627,,0,0,,46464.799999999996,,,1643.5800000000002,0.0002772252508817847,,,,,1643.5800000000002,,,93713.42,0.014856920033896706,,,,,93713.42,,,141821.8,0.008306231327516945,,74850,0.011556309686033286,,,,,74850,,,45743.24999999999,0.007512499539904413,,,,,45743.24999999999,,,49202.590000000004,0.00950024405363575,,,,,49202.590000000004,,,169795.84,0.009568647310338203,,2739.2599999999998,0.0005813766878823266,,,,,2739.2599999999998,,,72968.31,0.018493947917499656,,,,,72968.31,,,22769.370000000003,0.005655554784515387,,,,,22769.370000000003,,,98476.93999999999,0.007764347897949101,,31250.92000000001,0.007734172272044089,,,,,31250.92000000001,,,,,,,,,,,,,,,,,,,,,31250.92000000001,0.007734172272044089,,441345.5,0.008562663580032605,,0,0,,441345.5,,,,,,
(+)P.T. PENDIENTE TRANSFERIR,0,,,0,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL VENTAS C/TRANSFERENC,4837735.869999998,,,4956523.284224482,,,-118787.41422448389,-0.023965874346350412,,5928680.72,,,,,,5928680.72,,,6307728.639999999,,,,,,6307728.639999999,,,17074145.229999997,,,6476981.1499999985,,,,,,6476981.1499999985,,,6088952.119999999,,,,,,6088952.119999999,,,5179086.949999999,,,,,,5179086.949999999,,,17745020.22,,,4711678.429999999,,,,,,4711678.429999999,,,3945523.709999999,,,,,,3945523.709999999,,,4026018.8200000017,,,,,,4026018.8200000017,,,12683220.96,,,4040628.9000000004,,,,,,4040628.9000000004,,,,,,,,,,,,,,,,,,,,,4040628.9000000004,,,51543015.31,1,,4900405.618001497,1,,46642609.691998504,9.518112035595225,,,,,
,0.007977394071977808,,,,,,,,,0.011053679034432133,,,,,,,,,0.010889388930671574,,,,,,,,,0.1869463321454706,,,0.011582834671992023,,,,,,,,,0.010808901679692279,,,,,,,,,0.010200521320706885,,,,,,,,,0.1869463321454706,,,0.007896639276245733,,,,,,,,,0.007797035491514655,,,,,,,,,0.007617206369351177,,,,,,,,,0.1869463321454706,,,0.006398125878995718,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1869463321454706,,,,,,,,,,,,,,,
INVENTARIO INICIAL,2103646.7199999997,,,,,,,,,3062270.71,,,,,,,,,2559394.18,,,,,,,,,2103646.7199999997,,,3530940.42,,,,,,,,,3392805.33,,,,,,,,,3327900.58,,,,,,,,,3530940.42,,,3705408.08,,,,,,,,,3651617.4499999997,,,,,,,,,3018650.12,,,,,,,,,3705408.08,,,3314894.3400000003,,,,,,,,,,,,,,,,,,,,,,,,,,,3314894.3400000003,,,,,,,,,,,,,,,
(+) COMPRAS,930853.08,,,,,,,,,731333.88,,,,,,,,,606378.82,,,,,,,,,2268565.78,,,1229345.08,,,,,,,,,608110.62,,,,,,,,,417799.53,,,,,,,,,2255255.23,,,1546248.11,,,,,,,,,101152.12,,,,,,,,,136582.4,,,,,,,,,1783982.6300000001,,,186656.15,,,,,,,,,,,,,,,,,,,,,,,,,,,186656.15,,,,,,,,,,,,,,,
(+)TRANSFERENCIAS RECIBIDAS,2315191.669999999,,,,,,,,,1928776.0499999998,,,,,,,,,3392773.6200000034,,,,,,,,,7636741.340000003,,,1832059.6599999997,,,,,,,,,2405310.0899999985,,,,,,,,,2530729.8699999964,,,,,,,,,6768099.619999995,,,1084632.0400000003,,,,,,,,,1484436.340000001,,,,,,,,,2167638.66,,,,,,,,,4736707.040000001,,,1721501.75,,,,,,,,,,,,,,,,,,,,,,,,,,,1721501.75,,,,,,,,,,,,,,,
(--) INVENTARIO FINAL,3062270.71,,,,,,,,,2559394.18,,,,,,,,,3530940.42,,,,,,,,,3530940.42,,,3392805.33,,,,,,,,,3327900.58,,,,,,,,,3705408.08,,,,,,,,,3705408.08,,,3651617.4499999997,,,,,,,,,3018650.12,,,,,,,,,3314894.3400000003,,,,,,,,,3314894.3400000003,,,3077235.93,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
MATERIALES,2287420.759999999,0.472828782196412,,2478261.646045742,0.5000000007936009,,-190840.88604574325,-0.02717121859718885,,3162986.4599999995,0.5335059534121783,,,,,3162986.4599999995,,,3027606.2000000034,0.47998358407504416,,,,,3027606.2000000034,,,8478013.420000002,0.4965410160096198,,3199539.8299999996,0.4939862809389217,,,,,3199539.8299999996,,,3078325.4599999986,0.505559150299247,,,,,3078325.4599999986,,,2571021.8999999966,0.49642377600939813,,,,,2571021.8999999966,,,8848887.189999996,0.4986687577862899,,2684670.780000001,0.5697907486441094,,,,,2684670.780000001,,,2218555.790000001,0.5622969098822121,,,,,2218555.790000001,,,2007976.8399999999,0.4987499884563379,,,,,2007976.8399999999,,,6911203.410000002,0.5449091702964388,,2145816.31,0.5310599817765992,,,,,2145816.31,,,,,,,,,,,,,,,,,,,,,2145816.31,0.5310599817765992,,26383920.33,0.5118815841742418,,2478261.646045742,0.5057258192958395,,23905658.683954258,0.006155764878402303,,,,,
(+) VARIACION EN COMPRAS,114675.45,0.023704363586927294,,,0,,114675.45,,,78891.56,0.013306764814280638,,,,,78891.56,,,64842.33,0.010279822373588984,,,,,64842.33,,,258409.34000000003,0.015134540354381188,,121755.46,0.018798180383773393,,,,,121755.46,,,38589.93,0.006337696411381866,,,,,38589.93,,,12941.25,0.002498751251897789,,,,,12941.25,,,173286.64,0.009765367289054576,,55811.76,0.011845409407534634,,,,,55811.76,,,0,0,,,,,0,,,0,0,,,,,0,,,55811.76,0.00440044056442899,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,487507.74000000005,0.009458269700907804,,0,0,,487507.74000000005,,,,,,
(+) VARIACION STD,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
FLETES MERCANCIAS,0,0,,162592.52151836109,0.03280374411552895,,-162592.52151836109,,,640,0,,,,,640,,,0,0,,,,,0,,,640,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,335.4,0,,,,,335.4,,,3600,0,,,,,3600,,,3935.4,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,4575.4,0,,162592.52151836109,0.033179400684931505,,-158017.1215183611,-0.033179400684931505,,,,,
FLETES INTERPLANTAS,548000,0.11327613055484986,,384768.0176667081,0.07762861094415507,,163231.9823332919,0.03564751961069479,,556500,0.09386573949288333,,,,,556500,,,1047000,0.16598684879379977,,,,,1047000,,,2151500,0.12600923624684435,,0,0,,,,,0,,,654000,0.10740764373098734,,,,,654000,,,649305.36,0.12537062348412592,,,,,649305.36,,,1303305.3599999999,0.07344625950502298,,567261.77,0.12039483984903447,,,,,567261.77,,,506093.44000000006,0.12827028227388354,,,,,506093.44000000006,,,594000,0.1475402939124859,,,,,594000,,,1667355.21,0.13146149667016443,,455000,0.11260623315345786,,,,,455000,,,,,,,,,,,,,,,,,,,,,455000,0.11260623315345786,,5577160.57,0.10820400274327684,,384768.0176667081,0.07851758561643836,,5192392.552333293,0.029686417126838477,,,,,
GASTOS DE IMPORTACION MERCANCIAS,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,,,,,,
(+) GTOS S/COMPRA,548000,0.11327613055484986,,547360.5391850692,0.11043235505968402,,639.4608149308187,0.0028437754951658456,,557140,0.09397368931008988,,,,,557140,,,1047000,0.16598684879379977,,,,,1047000,,,2152140,0.12604671982165166,,0,0,,,,,0,,,654000,0.10740764373098734,,,,,654000,,,649305.36,0.12537062348412592,,,,,649305.36,,,1303305.3599999999,0.07344625950502298,,567261.77,0.12039483984903447,,,,,567261.77,,,506428.8400000001,0.1283552900002723,,,,,506428.8400000001,,,597600,0.14843447751195554,,,,,597600,,,1671290.61,0.13177178062819148,,455000,0.11260623315345786,,,,,455000,,,,,,,,,,,,,,,,,,,,,455000,0.11260623315345786,,5581735.970000001,0.10829277131788355,,547360.5391850692,0.11169698630136986,,5034375.430814931,-0.003404214983486309,,,,,
TOTAL MATERIALES,2950096.209999999,0.6098092763381892,,3025622.185230811,0.6104323558532848,,-75525.97523081243,,,3799018.0199999996,0.6407864075365488,,,,,3799018.0199999996,,,4139448.5300000035,0.656250255242433,,,,,4139448.5300000035,,,10888562.760000002,0.6377222761856527,,3321295.2899999996,0.5127844613226951,,,,,3321295.2899999996,,,3770915.3899999987,0.6193044904416163,,,,,3770915.3899999987,,,3233268.5099999965,0.6242931507454218,,,,,3233268.5099999965,,,10325479.189999994,0.5818803845803673,,3307744.310000001,0.7020309979006785,,,,,3307744.310000001,,,2724984.630000001,0.6906521998824844,,,,,2724984.630000001,,,2605576.84,0.6471844659682934,,,,,2605576.84,,,8638305.780000001,0.6810813914890591,,2600816.31,0.643666214930057,,,,,2600816.31,,,,,,,,,,,,,,,,,,,,,2600816.31,0.643666214930057,,32453164.04,0.6296326251930331,,3025622.185230811,0.6174228055972094,,29427541.854769185,0.012209819595823679,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANO DE OBRA,148097.02,0.03061287841661352,,90275.39230769231,0.018213450665110143,,57821.62769230768,0.012399427751503378,,134317.37,0.022655524279944696,,,,,134317.37,,,111659.14,0.017701956817216542,,,,,111659.14,,,394073.53,0.02308013225210221,,111360.32,0.01719324441757871,,,,,111360.32,,,149211.15,0.024505226360689466,,,,,149211.15,,,112076.14,0.02164013485041027,,,,,112076.14,,,372647.61,0.02100012315455113,,160431.89,0.03404983858374224,,,,,160431.89,,,146045.88,0.03701558797627908,,,,,146045.88,,,114288.79,0.028387544894785153,,,,,114288.79,,,420766.56,0.03317505555781155,,168517.22,0.041705690913610004,,,,,168517.22,,,,,,,,,,,,,,,,,,,,,168517.22,0.041705690913610004,,1356004.9200000002,0.02630821871488217,,90275.39230769231,0.018422024490394893,,1265729.527692308,0.007886194224487275,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTOS DE FABRICACION:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANO DE OBRA INDIRECTA,46724.26,0.009658290831822536,,69491.74523076924,0.014020260018135314,,-22767.48523076924,-0.004361969186312778,,29628.61,0.004997504739975271,,,,,29628.61,,,23866.41,0.0037836773523599147,,,,,23866.41,,,100219.28,0.005869651373464393,,20553.9,0.003173376535147089,,,,,20553.9,,,27000.11,0.004434278586509891,,,,,27000.11,,,20278.67,0.003915491320337845,,,,,20278.67,,,67832.68,0.0038226318797623775,,62025.78,0.013164264268349064,,,,,62025.78,,,71075.93,0.018014320841579737,,,,,71075.93,,,67941.09,0.01687550233558023,,,,,67941.09,,,201042.8,0.015851083934754692,,70034.43,0.017332556820548402,,,,,70034.43,,,,,,,,,,,,,,,,,,,,,70034.43,0.017332556820548402,,439129.1899999999,0.008519664349454604,,69491.74523076924,0.014180814946316555,,369637.4447692307,-0.005661150596861951,,,,,
MANTENIMIENTO INSTALACIONES,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
MANTENIMIENTO ACTIVO FIJO,9200,0.0019017160604098882,,31049.436000000005,0.006264357941951669,,-21849.436000000005,-0.004362641881541781,,22692.84,0.003827637390464839,,,,,22692.84,,,5700,0,,,,,5700,,,37592.84,0.0022017406724377502,,29973.68,0.004627723827789742,,,,,29973.68,,,29806.7,0.004895210113755995,,,,,29806.7,,,7918.4,0.001528918142608129,,,,,7918.4,,,67698.78,0.0038150861008148236,,97664.70999999999,0.02072822062264551,,,,,97664.70999999999,,,-9265.1,-0.0023482560696612828,,,,,-9265.1,,,47970.2,0.011915046139799212,,,,,47970.2,,,136369.81,0.01075198566910404,,28006.61,0.006931250231863658,,,,,28006.61,,,,,,,,,,,,,,,,,,,,,28006.61,0.006931250231863658,,269668.0399999999,0.0052319026812480815,,31049.436000000005,0.006336095095055154,,238618.6039999999,-0.0011041924138070723,,,,,
DEPRECIACIONES Y AMORT.,7497.82,0.0015498613817459205,,14428.03,0.0029109174259144975,,-6930.210000000001,-0.001361056044168577,,7497.82,0.0012646692163244034,,,,,7497.82,,,7497.82,0.0011886719337374668,,,,,7497.82,,,22493.46,0.0013173988915402943,,7497.82,0.0011576102857733346,,,,,7497.82,,,7231.32,0.0011876132144721153,,,,,7231.32,,,7231.32,0.0013962538319616357,,,,,7231.32,,,21960.46,0.0012375562116998253,,7231.32,0.001534765181332632,,,,,7231.32,,,7231.32,0.0018327909123121203,,,,,7231.32,,,7231.32,0.0017961465962546088,,,,,7231.32,,,21693.96,0.0017104456406158831,,7231.32,0.0017896521009390393,,,,,7231.32,,,,,,,,,,,,,,,,,,,,,7231.32,0.0017896521009390393,,73379.20000000001,0.0014236497333085499,,14428.03,0.002944252195573169,,58951.17000000001,-0.001520602462264619,,,,,
