UREBLOCK SA DE CV,20.564370967741933,Unnamed: 2,Unnamed: 3,18,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,20.459935714285706,Unnamed: 11,Unnamed: 12,18.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,20.374246666666668,Unnamed: 20,Unnamed: 21,18.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,T1,Unnamed: 29,Unnamed: 30,20.098163333333336,Unnamed: 32,Unnamed: 33,18.3,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,19.46746774193548,Unnamed: 41,Unnamed: 42,18.4,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,19.07029,Unnamed: 50,Unnamed: 51,19,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,T2,Unnamed: 59,Unnamed: 60,18.68416129032258,Unnamed: 62,Unnamed: 63,19.1,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,18.72754193548387,Unnamed: 71,Unnamed: 72,19.2,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,18.525080000000003,Unnamed: 80,Unnamed: 81,19.3,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,T3,Unnamed: 89,Unnamed: 90,18.4134709677419,Unnamed: 92,Unnamed: 93,19.4,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,20.29187,Unnamed: 101,Unnamed: 102,19.5,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,20.26635333333333,Unnamed: 110,Unnamed: 111,19.6,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,T4,Unnamed: 119,Unnamed: 120,19.35284632431441,Unnamed: 122,Unnamed: 123,18.5,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133
,0.09871202141412797,,,,,,,,,0.10738962347584508,,,,,,,,,0.11535365551943307,,,,,,,,,0.1869463321454706,,,0.11563861840590954,,,,,,,,,0.1136746034603021,,,,,,,,,0.11613415257042765,,,,,,,,,0.1869463321454706,,,0.10349127259062232,,,,,,,,,0.12081631971876904,,,,,,,,,0.12359780544662098,,,,,,,,,0.1869463321454706,,,0.11563211673958504,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1869463321454706,,,,,,,,,,,,,,,
INVENTARIO INICIAL,123608272.39000002,,,,,,,,,104995475.65,,,,,,,,,90051654.88,,,,,,,,,123608272.39000002,,,98110093.00999999,,,,,,,,,87724885.82000001,,,,,,,,,93022291.53999999,,,,,,,,,98110093.00999999,,,89806103.7,,,,,,,,,95415990.6,,,,,,,,,98840513.33,,,,,,,,,89806103.7,,,94005894.26,,,,,,,,,,,,,,,,,,,,,,,,,,,94005894.26,,,,,,,,,,,,,,,
(+) COMPRAS,30908136.6,,,,,,,,,34420994.02,,,,,,,,,62422668.78,,,,,,,,,127751799.4,,,41262914.72,,,,,,,,,53387334.4,,,,,,,,,43697171.48,,,,,,,,,138347420.6,,,56744595.71,,,,,,,,,50736203.13,,,,,,,,,48468194.05,,,,,,,,,155948992.89000002,,,55913204.89,,,,,,,,,,,,,,,,,,,,,,,,,,,55913204.89,,,,,,,,,,,,,,,
(+)TRANSFERENCIAS RECIBIDAS,3437042.33,,,,,,,,,3207252.4400000004,,,,,,,,,4512589.259999998,,,,,,,,,11156884.029999997,,,9041039.140000004,,,,,,,,,5587390.959999999,,,,,,,,,7287103.57,,,,,,,,,21915533.67,,,5371510.630000001,,,,,,,,,4236628.4,,,,,,,,,5502557.660000002,,,,,,,,,15110696.690000003,,,6918827.270000001,,,,,,,,,,,,,,,,,,,,,,,,,,,6918827.270000001,,,,,,,,,,,,,,,
(--) INVENTARIO FINAL,104995475.65,,,,,,,,,90051654.88,,,,,,,,,98110093.00999999,,,,,,,,,98110093.00999999,,,87724885.82000001,,,,,,,,,93022291.53999999,,,,,,,,,89806103.7,,,,,,,,,89806103.7,,,95415990.6,,,,,,,,,98840513.33,,,,,,,,,94005894.26,,,,,,,,,94005894.26,,,93709387.21000001,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
MATERIALES,52957975.67,0.8846678063669388,,60480253.74180083,0.8879607700621457,,-7522278.071800828,-0.0032929636952069297,,52572067.23000002,0.9127283117562583,,,,,52572067.23000002,,,58876819.910000004,0.8811371068063665,,,,,58876819.910000004,,,164406862.81,0.8921582229263465,,60689161.04999998,0.9385349805093165,,,,,60689161.04999998,,,53677319.64000001,0.838236139253,,,,,53677319.64000001,,,54200462.88999998,0.9192046358112665,,,,,54200462.88999998,,,168566943.57999998,0.8982367154384561,,56506219.440000005,0.915080248843172,,,,,56506219.440000005,,,51548308.79999999,0.8431671400182973,,,,,51548308.79999999,,,58805370.779999994,0.9001733558547425,,,,,58805370.779999994,,,166859899.01999998,0.886546998783343,,63128539.21,0.8644722935280011,,,,,63128539.21,,,,,,,,,,,,,,,,,,,,,63128539.21,0.8644722935280011,,562962244.62,0.8890988067713178,,60480253.74180083,0.8879607700621457,,502481990.87819916,0.0011380367091721189,,,,,
(+) VARIACION EN COMPRAS,1602307.92,0.026766699723263277,,,0,,1602307.92,,,1477749.1,0.02565589508476952,,,,,1477749.1,,,2490958.51,0.03727911898148062,,,,,2490958.51,,,5571015.529999999,0.030231264256187516,,1520474.05,0.02351355758083382,,,,,1520474.05,,,777379.49,0.012139719099283736,,,,,777379.49,,,-1112504.95,-0.018867361141885287,,,,,-1112504.95,,,1185348.59,0.006316325143701139,,-4940777.48,-0.08001257084059384,,,,,-4940777.48,,,-2764759.74,-0.04522271665318983,,,,,-2764759.74,,,-5743939.09,-0.08792633832399986,,,,,-5743939.09,,,-13449476.31,-0.07145870834075596,,-6557281.18,-0.08979437781897309,,,,,-6557281.18,,,,,,,,,,,,,,,,,,,,,-6557281.18,-0.08979437781897309,,-13250393.370000001,-0.02092664125721203,,0,0,,-13250393.370000001,,,,,,
(+) VARIACION STD,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
FLETES MERCANCIAS,0,0,,5043.316431988553,0,,-5043.316431988553,,,37810.67,0,,,,,37810.67,,,17217.079999999998,0,,,,,17217.079999999998,,,55027.75,0,,0,0,,,,,0,,,38000,0,,,,,38000,,,73027.06999999999,0.001238491660485409,,,,,73027.06999999999,,,111027.06999999999,0,,24589.19,0,,,,,24589.19,,,66000,0.001079551056798349,,,,,66000,,,45874,0,,,,,45874,,,136463.19,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,302518.01,0,,5043.316431988553,0,,297474.69356801145,,,,,,
FLETES INTERPLANTAS,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
GASTOS DE IMPORTACION MERCANCIAS,36549.33,0,,276565.33214915195,0.00406048503625775,,-240016.00214915193,-0.00406048503625775,,41401.33,0,,,,,41401.33,,,203170.75,0.0030406072732245765,,,,,203170.75,,,281121.41000000003,0.0015255128240114666,,134090.4,0.0020736574500808077,,,,,134090.4,,,291587.82,0.0045534957805132064,,,,,291587.82,,,409044.43999999994,0.006937127940473638,,,,,409044.43999999994,,,834722.66,0.00444795714092434,,776789.48,0.012579583587465679,,,,,776789.48,,,-56730.600000000035,0,,,,,-56730.600000000035,,,-74232.73999999999,-0.0011363304710735567,,,,,-74232.73999999999,,,645826.1399999999,0.0034313530663482184,,25906.11,0,,,,,25906.11,,,,,,,,,,,,,,,,,,,,,25906.11,0,,1787576.32,0.002823159080938836,,276565.33214915195,0.00406048503625775,,1511010.9878508481,-0.0012373259553189143,,,,,
(+) GTOS S/COMPRA,36549.33,0,,281608.6485811405,0.004134530147935588,,-245059.31858114048,-0.004134530147935588,,79212,0.0013752366768179816,,,,,79212,,,220387.83,0.0032982741798619217,,,,,220387.83,,,336149.16,0.0018241223760249432,,134090.4,0.0020736574500808077,,,,,134090.4,,,329587.82,0.005146911649734019,,,,,329587.82,,,482071.50999999995,0.008175619600959047,,,,,482071.50999999995,,,945749.73,0.005039583165360295,,801378.6699999999,0.012977788994358001,,,,,801378.6699999999,,,9269.399999999965,0,,,,,9269.399999999965,,,-28358.73999999999,0,,,,,-28358.73999999999,,,782289.3299999998,0.004156398642004477,,25906.11,0,,,,,25906.11,,,,,,,,,,,,,,,,,,,,,25906.11,0,,2090094.33,0.0033009325094205053,,281608.6485811405,0.004134530147935588,,1808485.6814188596,,,,,,
TOTAL MATERIALES,54596832.92,0.9120450659763422,,60761862.39038197,0.8920953002100812,,-6165029.470381969,0.019949765766260952,,54129028.33000002,0.9397594435178458,,,,,54129028.33000002,,,61588166.25,0.9217144999677089,,,,,61588166.25,,,170314027.5,0.9242136095585589,,62343725.49999998,0.964122195540231,,,,,62343725.49999998,,,54784286.95000001,0.8555227700020177,,,,,54784286.95000001,,,53570029.44999997,0.9085128942703402,,,,,53570029.44999997,,,170698041.89999995,0.9095926237475173,,52366820.63000001,0.8480454669969363,,,,,52366820.63000001,,,48792818.459999986,0.7980960414039845,,,,,48792818.459999986,,,53033072.949999996,0.8118129112269303,,,,,53033072.949999996,,,154192712.04,0.8192446890845916,,56597164.14,0.775032669907499,,,,,56597164.14,,,,,,,,,,,,,,,,,,,,,56597164.14,0.775032669907499,,551801945.58,0.8714730980235263,,60761862.39038197,0.8920953002100812,,491040083.189618,-0.02062220218655486,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANO DE OBRA,303214.34,0.005065223162953259,,291392.05446153844,0.004278168444436062,,11822.285538461583,,,275863.2,0.004789390375503386,,,,,275863.2,,,281183.76,0.004208132252150636,,,,,281183.76,,,860261.3,0.004668230872742049,,275076.33,0.004253951670256684,,,,,275076.33,,,375341.29,0.005861407312100292,,,,,375341.29,,,271252.96,0.004600273964736395,,,,,271252.96,,,921670.5800000001,0.004911273449663961,,256816.35,0.004158968194899912,,,,,256816.35,,,326596.67,0.00534208757947457,,,,,326596.67,,,254288.2,0.003892560480651083,,,,,254288.2,,,837701.22,0.004450808773287875,,299904.81,0.004106849329719812,,,,,299904.81,,,,,,,,,,,,,,,,,,,,,299904.81,0.004106849329719812,,2919537.9100000006,0.004610891222122305,,291392.05446153844,0.004278168444436062,,2628145.8555384623,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTOS DE FABRICACION:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANO DE OBRA INDIRECTA,282094.91,0.00471242116148997,,233391.9956923077,0.0034266214739447584,,48702.91430769226,0.001285799687545212,,276198.49,0.004795211502420649,,,,,276198.49,,,265878.04,0.0039790703249099335,,,,,265878.04,,,824171.44,0.0044723882855595976,,260374.22,0.004026589085512306,,,,,260374.22,,,303305.84,0.004736486807456545,,,,,303305.84,,,294332.05,0.004991680336326987,,,,,294332.05,,,858012.11,0.004572058810137081,,263430.35,0.0042660774799632185,,,,,263430.35,,,291844.92,0.004773658966776206,,,,,291844.92,,,264076.92,0.004042403000391121,,,,,264076.92,,,819352.19,0.004353318138494097,,280783.09,0.0038449995015523686,,,,,280783.09,,,,,,,,,,,,,,,,,,,,,280783.09,0.0038449995015523686,,2782318.8299999996,0.004394178074020144,,233391.9956923077,0.0034266214739447584,,2548926.834307692,0.0009675566000753853,,,,,
MANTENIMIENTO INSTALACIONES,12800.960000000001,0,,29494.876089255034,0,,-16693.916089255035,,,26554.87,0,,,,,26554.87,,,21634.670000000002,0,,,,,21634.670000000002,,,60990.5,0,,2210,0,,,,,2210,,,52363.39,0,,,,,52363.39,,,16462.79,0,,,,,16462.79,,,71036.18,0,,13642.09,0,,,,,13642.09,,,58846.16,0,,,,,58846.16,,,15047.060000000001,0,,,,,15047.060000000001,,,87535.31,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,219561.99,0,,29494.876089255034,0,,190067.11391074496,,,,,,
